"PS potential (Σ classifier distance P)","count","% of set, input file","% of set, human proteome","human proteome accepted","input file accepted (recall)"
"678","87","0.8487804878048781","0.4796998526061905","0.004796998526061905","0.008487804878048781"
"679","87","0.8487804878048781","0.4796998526061905","0.004796998526061905","0.008487804878048781"
"680","87","0.8487804878048781","0.4796998526061905","0.004796998526061905","0.008487804878048781"
"681","86","0.8390243902439025","0.47835990888382685","0.004783599088838269","0.008390243902439025"
"682","86","0.8390243902439025","0.47835990888382685","0.004783599088838269","0.008390243902439025"
"683","86","0.8390243902439025","0.4743400777167359","0.004743400777167359","0.008390243902439025"
"684","86","0.8390243902439025","0.4716601902720086","0.004716601902720086","0.008390243902439025"
"685","86","0.8390243902439025","0.4703202465496449","0.004703202465496449","0.008390243902439025"
"686","86","0.8390243902439025","0.4689803028272812","0.004689803028272812","0.008390243902439025"
"687","86","0.8390243902439025","0.4689803028272812","0.004689803028272812","0.008390243902439025"
"688","84","0.8195121951219513","0.4689803028272812","0.004689803028272812","0.008195121951219513"
"689","84","0.8195121951219513","0.4689803028272812","0.004689803028272812","0.008195121951219513"
"690","84","0.8195121951219513","0.4636205279378266","0.004636205279378266","0.008195121951219513"
"691","84","0.8195121951219513","0.4636205279378266","0.004636205279378266","0.008195121951219513"
"692","84","0.8195121951219513","0.462280584215463","0.00462280584215463","0.008195121951219513"
"693","84","0.8195121951219513","0.462280584215463","0.00462280584215463","0.008195121951219513"
"694","84","0.8195121951219513","0.4609406404930993","0.004609406404930993","0.008195121951219513"
"695","83","0.8097560975609757","0.4609406404930993","0.004609406404930993","0.008097560975609756"
"696","83","0.8097560975609757","0.4609406404930993","0.004609406404930993","0.008097560975609756"
"697","83","0.8097560975609757","0.45826075304837194","0.004582607530483719","0.008097560975609756"
"698","82","0.8","0.45692080932600826","0.004569208093260083","0.008"
"699","82","0.8","0.45692080932600826","0.004569208093260083","0.008"
"700","82","0.8","0.45558086560364464","0.004555808656036446","0.008"
"701","82","0.8","0.45424092188128096","0.00454240921881281","0.008"
"702","82","0.8","0.45156103443655365","0.004515610344365537","0.008"
"703","82","0.8","0.44888114699182635","0.004488811469918264","0.008"
"704","82","0.8","0.44888114699182635","0.004488811469918264","0.008"
"705","81","0.7902439024390244","0.44888114699182635","0.004488811469918264","0.007902439024390244"
"706","80","0.7804878048780488","0.44888114699182635","0.004488811469918264","0.007804878048780488"
"707","80","0.7804878048780488","0.44754120326946273","0.004475412032694627","0.007804878048780488"
"708","80","0.7804878048780488","0.4448613158247353","0.004448613158247353","0.007804878048780488"
"709","80","0.7804878048780488","0.4448613158247353","0.004448613158247353","0.007804878048780488"
"710","80","0.7804878048780488","0.4448613158247353","0.004448613158247353","0.007804878048780488"
"711","79","0.7707317073170732","0.442181428380008","0.00442181428380008","0.007707317073170732"
"712","78","0.7609756097560976","0.4408414846576444","0.004408414846576444","0.007609756097560975"
"713","78","0.7609756097560976","0.4408414846576444","0.004408414846576444","0.007609756097560975"
"714","78","0.7609756097560976","0.4408414846576444","0.004408414846576444","0.007609756097560975"
"715","78","0.7609756097560976","0.4395015409352807","0.004395015409352807","0.007609756097560975"
"716","78","0.7609756097560976","0.4381615972129171","0.004381615972129171","0.007609756097560975"
"717","78","0.7609756097560976","0.4381615972129171","0.004381615972129171","0.007609756097560975"
"718","77","0.751219512195122","0.4354817097681898","0.004354817097681898","0.007512195121951219"
"719","77","0.751219512195122","0.43414176604582605","0.00434141766045826","0.007512195121951219"
"720","77","0.751219512195122","0.43414176604582605","0.00434141766045826","0.007512195121951219"
"721","77","0.751219512195122","0.43414176604582605","0.00434141766045826","0.007512195121951219"
"722","77","0.751219512195122","0.43414176604582605","0.00434141766045826","0.007512195121951219"
"723","77","0.751219512195122","0.43414176604582605","0.00434141766045826","0.007512195121951219"
"724","77","0.751219512195122","0.43414176604582605","0.00434141766045826","0.007512195121951219"
"725","77","0.751219512195122","0.43414176604582605","0.00434141766045826","0.007512195121951219"
"726","77","0.751219512195122","0.42878199115637144","0.004287819911563714","0.007512195121951219"
"727","77","0.751219512195122","0.42878199115637144","0.004287819911563714","0.007512195121951219"
"728","77","0.751219512195122","0.42610210371164414","0.004261021037116441","0.007512195121951219"
"729","77","0.751219512195122","0.42476215998928046","0.004247621599892805","0.007512195121951219"
"730","77","0.751219512195122","0.42342221626691684","0.004234222162669168","0.007512195121951219"
"731","77","0.751219512195122","0.4207423288221894","0.004207423288221894","0.007512195121951219"
"732","77","0.751219512195122","0.4194023850998258","0.004194023850998258","0.007512195121951219"
"733","77","0.751219512195122","0.4180624413774621","0.004180624413774621","0.007512195121951219"
"734","77","0.751219512195122","0.4180624413774621","0.004180624413774621","0.007512195121951219"
"735","75","0.7317073170731708","0.4167224976550985","0.004167224976550985","0.007317073170731708"
"736","75","0.7317073170731708","0.4140426102103712","0.004140426102103712","0.007317073170731708"
"737","74","0.7219512195121952","0.4113627227656439","0.004113627227656439","0.0072195121951219516"
"738","74","0.7219512195121952","0.4113627227656439","0.004113627227656439","0.0072195121951219516"
"739","74","0.7219512195121952","0.4086828353209165","0.004086828353209165","0.0072195121951219516"
"740","74","0.7219512195121952","0.4086828353209165","0.004086828353209165","0.0072195121951219516"
"741","73","0.7121951219512196","0.4086828353209165","0.004086828353209165","0.007121951219512195"
"742","73","0.7121951219512196","0.4086828353209165","0.004086828353209165","0.007121951219512195"
"743","73","0.7121951219512196","0.4086828353209165","0.004086828353209165","0.007121951219512195"
"744","73","0.7121951219512196","0.40734289159855286","0.004073428915985528","0.007121951219512195"
"745","73","0.7121951219512196","0.4033230604314619","0.004033230604314619","0.007121951219512195"
"746","73","0.7121951219512196","0.4033230604314619","0.004033230604314619","0.007121951219512195"
"747","72","0.702439024390244","0.4033230604314619","0.004033230604314619","0.007024390243902439"
"748","72","0.702439024390244","0.4033230604314619","0.004033230604314619","0.007024390243902439"
"749","71","0.6926829268292684","0.40198311670909825","0.004019831167090982","0.006926829268292683"
"750","71","0.6926829268292684","0.40198311670909825","0.004019831167090982","0.006926829268292683"
"751","71","0.6926829268292684","0.40198311670909825","0.004019831167090982","0.006926829268292683"
"752","70","0.6829268292682927","0.40198311670909825","0.004019831167090982","0.006829268292682927"
"753","70","0.6829268292682927","0.4006431729867346","0.004006431729867346","0.006829268292682927"
"754","70","0.6829268292682927","0.4006431729867346","0.004006431729867346","0.006829268292682927"
"755","70","0.6829268292682927","0.4006431729867346","0.004006431729867346","0.006829268292682927"
"756","70","0.6829268292682927","0.39930322926437095","0.003993032292643709","0.006829268292682927"
"757","70","0.6829268292682927","0.39930322926437095","0.003993032292643709","0.006829268292682927"
"758","70","0.6829268292682927","0.3979632855420073","0.003979632855420073","0.006829268292682927"
"759","69","0.6731707317073171","0.39662334181964354","0.003966233418196435","0.006731707317073171"
"760","68","0.6634146341463415","0.39662334181964354","0.003966233418196435","0.0066341463414634145"
"761","68","0.6634146341463415","0.39662334181964354","0.003966233418196435","0.0066341463414634145"
"762","66","0.6439024390243903","0.39394345437491624","0.003939434543749162","0.006439024390243902"
"763","66","0.6439024390243903","0.39394345437491624","0.003939434543749162","0.006439024390243902"
"764","66","0.6439024390243903","0.39394345437491624","0.003939434543749162","0.006439024390243902"
"765","64","0.624390243902439","0.38858367948546163","0.0038858367948546163","0.006243902439024391"
"766","64","0.624390243902439","0.38858367948546163","0.0038858367948546163","0.006243902439024391"
"767","64","0.624390243902439","0.38858367948546163","0.0038858367948546163","0.006243902439024391"
"768","64","0.624390243902439","0.38858367948546163","0.0038858367948546163","0.006243902439024391"
"769","63","0.6146341463414634","0.3859037920407343","0.003859037920407343","0.006146341463414634"
"770","62","0.6048780487804878","0.3859037920407343","0.003859037920407343","0.006048780487804878"
"771","61","0.5951219512195122","0.38456384831837065","0.0038456384831837063","0.005951219512195122"
"772","60","0.5853658536585366","0.3818839608736433","0.003818839608736433","0.005853658536585366"
"773","60","0.5853658536585366","0.3805440171512796","0.0038054401715127964","0.005853658536585366"
"774","59","0.5756097560975609","0.3805440171512796","0.0038054401715127964","0.00575609756097561"
"775","59","0.5756097560975609","0.379204073428916","0.00379204073428916","0.00575609756097561"
"776","59","0.5756097560975609","0.3778641297065523","0.0037786412970655233","0.00575609756097561"
"777","58","0.5658536585365853","0.3765241859841887","0.003765241859841887","0.0056585365853658535"
"778","58","0.5658536585365853","0.3765241859841887","0.003765241859841887","0.0056585365853658535"
"779","58","0.5658536585365853","0.3765241859841887","0.003765241859841887","0.0056585365853658535"
"780","58","0.5658536585365853","0.37384429853946133","0.0037384429853946134","0.0056585365853658535"
"781","58","0.5658536585365853","0.37384429853946133","0.0037384429853946134","0.0056585365853658535"
"782","57","0.5560975609756097","0.37384429853946133","0.0037384429853946134","0.005560975609756097"
"783","57","0.5560975609756097","0.37384429853946133","0.0037384429853946134","0.005560975609756097"
"784","57","0.5560975609756097","0.3725043548170977","0.003725043548170977","0.005560975609756097"
"785","57","0.5560975609756097","0.36982446737237035","0.0036982446737237034","0.005560975609756097"
"786","57","0.5560975609756097","0.36982446737237035","0.0036982446737237034","0.005560975609756097"
"787","57","0.5560975609756097","0.36848452365000667","0.003684845236500067","0.005560975609756097"
"788","57","0.5560975609756097","0.36714457992764304","0.0036714457992764304","0.005560975609756097"
"789","56","0.5463414634146341","0.36580463620527937","0.003658046362052794","0.005463414634146341"
"790","56","0.5463414634146341","0.36446469248291574","0.0036446469248291574","0.005463414634146341"
"791","55","0.5365853658536586","0.36446469248291574","0.0036446469248291574","0.005365853658536586"
"792","55","0.5365853658536586","0.3617848050381884","0.003617848050381884","0.005365853658536586"
"793","55","0.5365853658536586","0.3617848050381884","0.003617848050381884","0.005365853658536586"
"794","55","0.5365853658536586","0.3617848050381884","0.003617848050381884","0.005365853658536586"
"795","55","0.5365853658536586","0.3617848050381884","0.003617848050381884","0.005365853658536586"
"796","54","0.526829268292683","0.3617848050381884","0.003617848050381884","0.00526829268292683"
"797","54","0.526829268292683","0.3617848050381884","0.003617848050381884","0.00526829268292683"
"798","54","0.526829268292683","0.3617848050381884","0.003617848050381884","0.00526829268292683"
"799","54","0.526829268292683","0.3591049175934611","0.003591049175934611","0.00526829268292683"
"800","54","0.526829268292683","0.35776497387109746","0.0035776497387109744","0.00526829268292683"
"801","54","0.526829268292683","0.35776497387109746","0.0035776497387109744","0.00526829268292683"
"802","53","0.5170731707317073","0.3564250301487337","0.0035642503014873374","0.005170731707317073"
"803","53","0.5170731707317073","0.3564250301487337","0.0035642503014873374","0.005170731707317073"
"804","53","0.5170731707317073","0.3564250301487337","0.0035642503014873374","0.005170731707317073"
"805","53","0.5170731707317073","0.3564250301487337","0.0035642503014873374","0.005170731707317073"
"806","53","0.5170731707317073","0.3564250301487337","0.0035642503014873374","0.005170731707317073"
"807","53","0.5170731707317073","0.3564250301487337","0.0035642503014873374","0.005170731707317073"
"808","53","0.5170731707317073","0.3550850864263701","0.003550850864263701","0.005170731707317073"
"809","51","0.4975609756097561","0.3537451427040064","0.0035374514270400644","0.004975609756097561"
"810","51","0.4975609756097561","0.3524051989816428","0.003524051989816428","0.004975609756097561"
"811","50","0.4878048780487805","0.3524051989816428","0.003524051989816428","0.004878048780487805"
"812","50","0.4878048780487805","0.3524051989816428","0.003524051989816428","0.004878048780487805"
"813","50","0.4878048780487805","0.34972531153691544","0.0034972531153691544","0.004878048780487805"
"814","50","0.4878048780487805","0.34972531153691544","0.0034972531153691544","0.004878048780487805"
"815","49","0.47804878048780486","0.34972531153691544","0.0034972531153691544","0.004780487804878049"
"816","49","0.47804878048780486","0.3483853678145518","0.003483853678145518","0.004780487804878049"
"817","49","0.47804878048780486","0.3483853678145518","0.003483853678145518","0.004780487804878049"
"818","49","0.47804878048780486","0.34704542409218814","0.0034704542409218814","0.004780487804878049"
"819","49","0.47804878048780486","0.34704542409218814","0.0034704542409218814","0.004780487804878049"
"820","49","0.47804878048780486","0.3457054803698245","0.003457054803698245","0.004780487804878049"
"821","49","0.47804878048780486","0.34034570548036985","0.0034034570548036984","0.004780487804878049"
"822","49","0.47804878048780486","0.3363258743132788","0.0033632587431327884","0.004780487804878049"
"823","49","0.47804878048780486","0.3363258743132788","0.0033632587431327884","0.004780487804878049"
"824","49","0.47804878048780486","0.3363258743132788","0.0033632587431327884","0.004780487804878049"
"825","49","0.47804878048780486","0.33230604314618784","0.0033230604314618785","0.004780487804878049"
"826","49","0.47804878048780486","0.33230604314618784","0.0033230604314618785","0.004780487804878049"
"827","49","0.47804878048780486","0.33230604314618784","0.0033230604314618785","0.004780487804878049"
"828","48","0.46829268292682924","0.3309660994238242","0.003309660994238242","0.0046829268292682925"
"829","48","0.46829268292682924","0.32962615570146053","0.0032962615570146054","0.0046829268292682925"
"830","47","0.4585365853658536","0.32962615570146053","0.0032962615570146054","0.004585365853658536"
"831","47","0.4585365853658536","0.32962615570146053","0.0032962615570146054","0.004585365853658536"
"832","47","0.4585365853658536","0.3282862119790969","0.003282862119790969","0.004585365853658536"
"833","47","0.4585365853658536","0.3282862119790969","0.003282862119790969","0.004585365853658536"
"834","47","0.4585365853658536","0.32426638081200587","0.003242663808120059","0.004585365853658536"
"835","47","0.4585365853658536","0.32426638081200587","0.003242663808120059","0.004585365853658536"
"836","47","0.4585365853658536","0.32426638081200587","0.003242663808120059","0.004585365853658536"
"837","47","0.4585365853658536","0.32292643708964225","0.0032292643708964224","0.004585365853658536"
"838","46","0.448780487804878","0.32292643708964225","0.0032292643708964224","0.00448780487804878"
"839","45","0.4390243902439025","0.32158649336727857","0.003215864933672786","0.004390243902439025"
"840","45","0.4390243902439025","0.3202465496449149","0.003202465496449149","0.004390243902439025"
"841","45","0.4390243902439025","0.3202465496449149","0.003202465496449149","0.004390243902439025"
"842","45","0.4390243902439025","0.31890660592255127","0.0031890660592255125","0.004390243902439025"
"843","45","0.4390243902439025","0.31890660592255127","0.0031890660592255125","0.004390243902439025"
"844","45","0.4390243902439025","0.31890660592255127","0.0031890660592255125","0.004390243902439025"
"845","45","0.4390243902439025","0.31890660592255127","0.0031890660592255125","0.004390243902439025"
"846","45","0.4390243902439025","0.31890660592255127","0.0031890660592255125","0.004390243902439025"
"847","45","0.4390243902439025","0.31890660592255127","0.0031890660592255125","0.004390243902439025"
"848","45","0.4390243902439025","0.31890660592255127","0.0031890660592255125","0.004390243902439025"
"849","45","0.4390243902439025","0.3175666622001876","0.003175666622001876","0.004390243902439025"
"850","45","0.4390243902439025","0.3175666622001876","0.003175666622001876","0.004390243902439025"
"851","45","0.4390243902439025","0.31622671847782396","0.0031622671847782394","0.004390243902439025"
"852","45","0.4390243902439025","0.31622671847782396","0.0031622671847782394","0.004390243902439025"
"853","45","0.4390243902439025","0.31622671847782396","0.0031622671847782394","0.004390243902439025"
"854","45","0.4390243902439025","0.31622671847782396","0.0031622671847782394","0.004390243902439025"
"855","45","0.4390243902439025","0.31488677475546023","0.0031488677475546025","0.004390243902439025"
"856","45","0.4390243902439025","0.3135468310330966","0.003135468310330966","0.004390243902439025"
"857","45","0.4390243902439025","0.3135468310330966","0.003135468310330966","0.004390243902439025"
"858","45","0.4390243902439025","0.3135468310330966","0.003135468310330966","0.004390243902439025"
"859","45","0.4390243902439025","0.3135468310330966","0.003135468310330966","0.004390243902439025"
"860","43","0.41951219512195126","0.3135468310330966","0.003135468310330966","0.0041951219512195125"
"861","43","0.41951219512195126","0.3135468310330966","0.003135468310330966","0.0041951219512195125"
"862","43","0.41951219512195126","0.3108669435883693","0.003108669435883693","0.0041951219512195125"
"863","42","0.40975609756097564","0.3108669435883693","0.003108669435883693","0.004097560975609756"
"864","42","0.40975609756097564","0.3108669435883693","0.003108669435883693","0.004097560975609756"
"865","42","0.40975609756097564","0.3108669435883693","0.003108669435883693","0.004097560975609756"
"866","42","0.40975609756097564","0.3095269998660056","0.0030952699986600564","0.004097560975609756"
"867","42","0.40975609756097564","0.3095269998660056","0.0030952699986600564","0.004097560975609756"
"868","40","0.3902439024390244","0.3095269998660056","0.0030952699986600564","0.003902439024390244"
"869","39","0.3804878048780488","0.30818705614364195","0.0030818705614364195","0.0038048780487804877"
"870","39","0.3804878048780488","0.3068471124212783","0.003068471124212783","0.0038048780487804877"
"871","39","0.3804878048780488","0.3068471124212783","0.003068471124212783","0.0038048780487804877"
"872","39","0.3804878048780488","0.30550716869891464","0.0030550716869891465","0.0038048780487804877"
"873","39","0.3804878048780488","0.30550716869891464","0.0030550716869891465","0.0038048780487804877"
"874","38","0.37073170731707317","0.30550716869891464","0.0030550716869891465","0.0037073170731707315"
"875","38","0.37073170731707317","0.30550716869891464","0.0030550716869891465","0.0037073170731707315"
"876","38","0.37073170731707317","0.304167224976551","0.00304167224976551","0.0037073170731707315"
"877","37","0.3609756097560976","0.304167224976551","0.00304167224976551","0.0036097560975609758"
"878","36","0.351219512195122","0.304167224976551","0.00304167224976551","0.0035121951219512196"
"879","36","0.351219512195122","0.30282728125418734","0.0030282728125418735","0.0035121951219512196"
"880","36","0.351219512195122","0.30282728125418734","0.0030282728125418735","0.0035121951219512196"
"881","36","0.351219512195122","0.30148733753182366","0.0030148733753182365","0.0035121951219512196"
"882","36","0.351219512195122","0.30148733753182366","0.0030148733753182365","0.0035121951219512196"
"883","35","0.34146341463414637","0.30148733753182366","0.0030148733753182365","0.0034146341463414634"
"884","35","0.34146341463414637","0.30148733753182366","0.0030148733753182365","0.0034146341463414634"
"885","34","0.33170731707317075","0.30148733753182366","0.0030148733753182365","0.0033170731707317072"
"886","33","0.32195121951219513","0.30014739380946","0.0030014739380946","0.003219512195121951"
"887","33","0.32195121951219513","0.30014739380946","0.0030014739380946","0.003219512195121951"
"888","33","0.32195121951219513","0.29880745008709636","0.0029880745008709635","0.003219512195121951"
"889","33","0.32195121951219513","0.29880745008709636","0.0029880745008709635","0.003219512195121951"
"890","33","0.32195121951219513","0.29880745008709636","0.0029880745008709635","0.003219512195121951"
"891","32","0.3121951219512195","0.29880745008709636","0.0029880745008709635","0.0031219512195121953"
"892","31","0.3024390243902439","0.29880745008709636","0.0029880745008709635","0.003024390243902439"
"893","31","0.3024390243902439","0.2974675063647327","0.002974675063647327","0.003024390243902439"
"894","31","0.3024390243902439","0.2974675063647327","0.002974675063647327","0.003024390243902439"
"895","31","0.3024390243902439","0.2974675063647327","0.002974675063647327","0.003024390243902439"
"896","31","0.3024390243902439","0.296127562642369","0.00296127562642369","0.003024390243902439"
"897","31","0.3024390243902439","0.2947876189200054","0.0029478761892000535","0.003024390243902439"
"898","31","0.3024390243902439","0.2947876189200054","0.0029478761892000535","0.003024390243902439"
"899","31","0.3024390243902439","0.2947876189200054","0.0029478761892000535","0.003024390243902439"
"900","31","0.3024390243902439","0.2947876189200054","0.0029478761892000535","0.003024390243902439"
"901","31","0.3024390243902439","0.292107731475278","0.0029210773147527805","0.003024390243902439"
"902","31","0.3024390243902439","0.292107731475278","0.0029210773147527805","0.003024390243902439"
"903","31","0.3024390243902439","0.292107731475278","0.0029210773147527805","0.003024390243902439"
"904","31","0.3024390243902439","0.2907677877529144","0.002907677877529144","0.003024390243902439"
"905","31","0.3024390243902439","0.2867479565858234","0.002867479565858234","0.003024390243902439"
"906","31","0.3024390243902439","0.28540801286345974","0.0028540801286345975","0.003024390243902439"
"907","31","0.3024390243902439","0.28406806914109606","0.0028406806914109605","0.003024390243902439"
"908","31","0.3024390243902439","0.28406806914109606","0.0028406806914109605","0.003024390243902439"
"909","31","0.3024390243902439","0.28406806914109606","0.0028406806914109605","0.003024390243902439"
"910","30","0.2926829268292683","0.2827281254187324","0.002827281254187324","0.002926829268292683"
"911","30","0.2926829268292683","0.2827281254187324","0.002827281254187324","0.002926829268292683"
"912","29","0.28292682926829266","0.28138818169636876","0.0028138818169636875","0.0028292682926829267"
"913","29","0.28292682926829266","0.28138818169636876","0.0028138818169636875","0.0028292682926829267"
"914","29","0.28292682926829266","0.28138818169636876","0.0028138818169636875","0.0028292682926829267"
"915","28","0.27317073170731704","0.28138818169636876","0.0028138818169636875","0.0027317073170731706"
"916","28","0.27317073170731704","0.28138818169636876","0.0028138818169636875","0.0027317073170731706"
"917","28","0.27317073170731704","0.28138818169636876","0.0028138818169636875","0.0027317073170731706"
"918","28","0.27317073170731704","0.2800482379740051","0.002800482379740051","0.0027317073170731706"
"919","27","0.2634146341463415","0.2773683505292778","0.0027736835052927775","0.002634146341463415"
"920","27","0.2634146341463415","0.2773683505292778","0.0027736835052927775","0.002634146341463415"
"921","27","0.2634146341463415","0.2773683505292778","0.0027736835052927775","0.002634146341463415"
"922","27","0.2634146341463415","0.2773683505292778","0.0027736835052927775","0.002634146341463415"
"923","27","0.2634146341463415","0.2773683505292778","0.0027736835052927775","0.002634146341463415"
"924","27","0.2634146341463415","0.2760284068069141","0.002760284068069141","0.002634146341463415"
"925","27","0.2634146341463415","0.2760284068069141","0.002760284068069141","0.002634146341463415"
"926","27","0.2634146341463415","0.2760284068069141","0.002760284068069141","0.002634146341463415"
"927","27","0.2634146341463415","0.2760284068069141","0.002760284068069141","0.002634146341463415"
"928","26","0.25365853658536586","0.2760284068069141","0.002760284068069141","0.0025365853658536586"
"929","26","0.25365853658536586","0.2760284068069141","0.002760284068069141","0.0025365853658536586"
"930","26","0.25365853658536586","0.2733485193621868","0.002733485193621868","0.0025365853658536586"
"931","26","0.25365853658536586","0.2693286881950958","0.002693286881950958","0.0025365853658536586"
"932","26","0.25365853658536586","0.26798874447273213","0.0026798874447273215","0.0025365853658536586"
"933","26","0.25365853658536586","0.2666488007503685","0.002666488007503685","0.0025365853658536586"
"934","26","0.25365853658536586","0.2666488007503685","0.002666488007503685","0.0025365853658536586"
"935","26","0.25365853658536586","0.2666488007503685","0.002666488007503685","0.0025365853658536586"
"936","26","0.25365853658536586","0.2666488007503685","0.002666488007503685","0.0025365853658536586"
"937","26","0.25365853658536586","0.2666488007503685","0.002666488007503685","0.0025365853658536586"
"938","26","0.25365853658536586","0.2666488007503685","0.002666488007503685","0.0025365853658536586"
"939","26","0.25365853658536586","0.2666488007503685","0.002666488007503685","0.0025365853658536586"
"940","26","0.25365853658536586","0.2666488007503685","0.002666488007503685","0.0025365853658536586"
"941","26","0.25365853658536586","0.2666488007503685","0.002666488007503685","0.0025365853658536586"
"942","26","0.25365853658536586","0.2666488007503685","0.002666488007503685","0.0025365853658536586"
"943","26","0.25365853658536586","0.2666488007503685","0.002666488007503685","0.0025365853658536586"
"944","26","0.25365853658536586","0.2666488007503685","0.002666488007503685","0.0025365853658536586"
"945","25","0.24390243902439024","0.2666488007503685","0.002666488007503685","0.0024390243902439024"
"946","25","0.24390243902439024","0.26530885702800483","0.002653088570280048","0.0024390243902439024"
"947","25","0.24390243902439024","0.2626289695832775","0.002626289695832775","0.0024390243902439024"
"948","25","0.24390243902439024","0.2626289695832775","0.002626289695832775","0.0024390243902439024"
"949","25","0.24390243902439024","0.2626289695832775","0.002626289695832775","0.0024390243902439024"
"950","25","0.24390243902439024","0.2626289695832775","0.002626289695832775","0.0024390243902439024"
"951","25","0.24390243902439024","0.2626289695832775","0.002626289695832775","0.0024390243902439024"
"952","25","0.24390243902439024","0.26128902586091385","0.0026128902586091385","0.0024390243902439024"
"953","25","0.24390243902439024","0.2599490821385502","0.002599490821385502","0.0024390243902439024"
"954","25","0.24390243902439024","0.2599490821385502","0.002599490821385502","0.0024390243902439024"
"955","25","0.24390243902439024","0.2599490821385502","0.002599490821385502","0.0024390243902439024"
"956","25","0.24390243902439024","0.2599490821385502","0.002599490821385502","0.0024390243902439024"
"957","25","0.24390243902439024","0.2599490821385502","0.002599490821385502","0.0024390243902439024"
"958","25","0.24390243902439024","0.2599490821385502","0.002599490821385502","0.0024390243902439024"
"959","25","0.24390243902439024","0.25726919469382287","0.0025726919469382286","0.0024390243902439024"
"960","25","0.24390243902439024","0.25726919469382287","0.0025726919469382286","0.0024390243902439024"
"961","25","0.24390243902439024","0.25726919469382287","0.0025726919469382286","0.0024390243902439024"
"962","25","0.24390243902439024","0.25726919469382287","0.0025726919469382286","0.0024390243902439024"
"963","25","0.24390243902439024","0.25726919469382287","0.0025726919469382286","0.0024390243902439024"
"964","25","0.24390243902439024","0.25726919469382287","0.0025726919469382286","0.0024390243902439024"
"965","24","0.23414634146341462","0.25726919469382287","0.0025726919469382286","0.0023414634146341463"
"966","24","0.23414634146341462","0.25726919469382287","0.0025726919469382286","0.0023414634146341463"
"967","24","0.23414634146341462","0.25726919469382287","0.0025726919469382286","0.0023414634146341463"
"968","24","0.23414634146341462","0.25726919469382287","0.0025726919469382286","0.0023414634146341463"
"969","24","0.23414634146341462","0.25726919469382287","0.0025726919469382286","0.0023414634146341463"
"970","24","0.23414634146341462","0.25726919469382287","0.0025726919469382286","0.0023414634146341463"
"971","24","0.23414634146341462","0.25726919469382287","0.0025726919469382286","0.0023414634146341463"
"972","24","0.23414634146341462","0.2559292509714592","0.002559292509714592","0.0023414634146341463"
"973","24","0.23414634146341462","0.2559292509714592","0.002559292509714592","0.0023414634146341463"
"974","24","0.23414634146341462","0.25458930724909556","0.0025458930724909555","0.0023414634146341463"
"975","24","0.23414634146341462","0.25458930724909556","0.0025458930724909555","0.0023414634146341463"
"976","24","0.23414634146341462","0.2532493635267319","0.0025324936352673186","0.0023414634146341463"
"977","24","0.23414634146341462","0.2519094198043682","0.002519094198043682","0.0023414634146341463"
"978","24","0.23414634146341462","0.2519094198043682","0.002519094198043682","0.0023414634146341463"
"979","24","0.23414634146341462","0.2519094198043682","0.002519094198043682","0.0023414634146341463"
"980","24","0.23414634146341462","0.2519094198043682","0.002519094198043682","0.0023414634146341463"
"981","24","0.23414634146341462","0.2519094198043682","0.002519094198043682","0.0023414634146341463"
"982","24","0.23414634146341462","0.2519094198043682","0.002519094198043682","0.0023414634146341463"
"983","24","0.23414634146341462","0.2519094198043682","0.002519094198043682","0.0023414634146341463"
"984","24","0.23414634146341462","0.2519094198043682","0.002519094198043682","0.0023414634146341463"
"985","23","0.224390243902439","0.2519094198043682","0.002519094198043682","0.00224390243902439"
"986","23","0.224390243902439","0.2505694760820046","0.0025056947608200456","0.00224390243902439"
"987","23","0.224390243902439","0.2492295323596409","0.002492295323596409","0.00224390243902439"
"988","23","0.224390243902439","0.2492295323596409","0.002492295323596409","0.00224390243902439"
"989","23","0.224390243902439","0.2492295323596409","0.002492295323596409","0.00224390243902439"
"990","23","0.224390243902439","0.2492295323596409","0.002492295323596409","0.00224390243902439"
"991","23","0.224390243902439","0.2492295323596409","0.002492295323596409","0.00224390243902439"
"992","23","0.224390243902439","0.2492295323596409","0.002492295323596409","0.00224390243902439"
"993","23","0.224390243902439","0.2492295323596409","0.002492295323596409","0.00224390243902439"
"994","23","0.224390243902439","0.24788958863727725","0.0024788958863727725","0.00224390243902439"
"995","22","0.21463414634146344","0.24788958863727725","0.0024788958863727725","0.0021463414634146343"
"996","22","0.21463414634146344","0.24788958863727725","0.0024788958863727725","0.0021463414634146343"
"997","22","0.21463414634146344","0.24654964491491355","0.0024654964491491356","0.0021463414634146343"
"998","22","0.21463414634146344","0.24654964491491355","0.0024654964491491356","0.0021463414634146343"
"999","22","0.21463414634146344","0.24654964491491355","0.0024654964491491356","0.0021463414634146343"
"1000","22","0.21463414634146344","0.24386975747018624","0.0024386975747018626","0.0021463414634146343"
"1001","22","0.21463414634146344","0.24386975747018624","0.0024386975747018626","0.0021463414634146343"
"1002","21","0.20487804878048782","0.24386975747018624","0.0024386975747018626","0.002048780487804878"
"1003","21","0.20487804878048782","0.24252981374782262","0.002425298137478226","0.002048780487804878"
"1004","21","0.20487804878048782","0.24252981374782262","0.002425298137478226","0.002048780487804878"
"1005","21","0.20487804878048782","0.24252981374782262","0.002425298137478226","0.002048780487804878"
"1006","21","0.20487804878048782","0.24252981374782262","0.002425298137478226","0.002048780487804878"
