"length of longest PS IDR","count","% of set, input file","% of set, human proteome","human proteome accepted","input file accepted (recall)"
"332","15","0.14634146341463414","0.2076912769663674","0.002076912769663674","0.0014634146341463415"
"333","15","0.14634146341463414","0.2076912769663674","0.002076912769663674","0.0014634146341463415"
"334","13","0.12682926829268293","0.2076912769663674","0.002076912769663674","0.0012682926829268293"
"335","13","0.12682926829268293","0.2076912769663674","0.002076912769663674","0.0012682926829268293"
"336","13","0.12682926829268293","0.2076912769663674","0.002076912769663674","0.0012682926829268293"
"337","11","0.10731707317073172","0.2076912769663674","0.002076912769663674","0.0010731707317073172"
"338","10","0.0975609756097561","0.20635133324400376","0.0020635133324400376","0.000975609756097561"
"339","10","0.0975609756097561","0.20099155835454913","0.002009915583545491","0.000975609756097561"
"340","10","0.0975609756097561","0.20099155835454913","0.002009915583545491","0.000975609756097561"
"341","10","0.0975609756097561","0.20099155835454913","0.002009915583545491","0.000975609756097561"
"342","10","0.0975609756097561","0.19965161463218548","0.0019965161463218546","0.000975609756097561"
"343","10","0.0975609756097561","0.19965161463218548","0.0019965161463218546","0.000975609756097561"
"344","10","0.0975609756097561","0.19965161463218548","0.0019965161463218546","0.000975609756097561"
"345","10","0.0975609756097561","0.19697172718745812","0.001969717271874581","0.000975609756097561"
"346","10","0.0975609756097561","0.19697172718745812","0.001969717271874581","0.000975609756097561"
"347","10","0.0975609756097561","0.19697172718745812","0.001969717271874581","0.000975609756097561"
"348","10","0.0975609756097561","0.19697172718745812","0.001969717271874581","0.000975609756097561"
"349","10","0.0975609756097561","0.19697172718745812","0.001969717271874581","0.000975609756097561"
"350","10","0.0975609756097561","0.19429183974273082","0.0019429183974273082","0.000975609756097561"
"351","10","0.0975609756097561","0.19429183974273082","0.0019429183974273082","0.000975609756097561"
"352","10","0.0975609756097561","0.19429183974273082","0.0019429183974273082","0.000975609756097561"
"353","10","0.0975609756097561","0.19295189602036714","0.0019295189602036714","0.000975609756097561"
"354","10","0.0975609756097561","0.19295189602036714","0.0019295189602036714","0.000975609756097561"
"355","10","0.0975609756097561","0.1902720085756398","0.0019027200857563982","0.000975609756097561"
"356","10","0.0975609756097561","0.1902720085756398","0.0019027200857563982","0.000975609756097561"
"357","10","0.0975609756097561","0.1902720085756398","0.0019027200857563982","0.000975609756097561"
"358","9","0.0878048780487805","0.18893206485327615","0.0018893206485327617","0.0008780487804878049"
"359","9","0.0878048780487805","0.18893206485327615","0.0018893206485327617","0.0008780487804878049"
"360","9","0.0878048780487805","0.1875921211309125","0.001875921211309125","0.0008780487804878049"
"361","9","0.0878048780487805","0.1875921211309125","0.001875921211309125","0.0008780487804878049"
"362","9","0.0878048780487805","0.1875921211309125","0.001875921211309125","0.0008780487804878049"
"363","9","0.0878048780487805","0.1875921211309125","0.001875921211309125","0.0008780487804878049"
"364","9","0.0878048780487805","0.1875921211309125","0.001875921211309125","0.0008780487804878049"
"365","9","0.0878048780487805","0.1875921211309125","0.001875921211309125","0.0008780487804878049"
"366","9","0.0878048780487805","0.1875921211309125","0.001875921211309125","0.0008780487804878049"
"367","8","0.07804878048780488","0.1875921211309125","0.001875921211309125","0.0007804878048780488"
"368","8","0.07804878048780488","0.1875921211309125","0.001875921211309125","0.0007804878048780488"
"369","8","0.07804878048780488","0.1875921211309125","0.001875921211309125","0.0007804878048780488"
"370","8","0.07804878048780488","0.1875921211309125","0.001875921211309125","0.0007804878048780488"
"371","8","0.07804878048780488","0.1875921211309125","0.001875921211309125","0.0007804878048780488"
"372","8","0.07804878048780488","0.1875921211309125","0.001875921211309125","0.0007804878048780488"
"373","8","0.07804878048780488","0.1875921211309125","0.001875921211309125","0.0007804878048780488"
"374","8","0.07804878048780488","0.1875921211309125","0.001875921211309125","0.0007804878048780488"
"375","8","0.07804878048780488","0.18625217740854885","0.0018625217740854884","0.0007804878048780488"
"376","8","0.07804878048780488","0.18491223368618517","0.0018491223368618517","0.0007804878048780488"
"377","8","0.07804878048780488","0.18491223368618517","0.0018491223368618517","0.0007804878048780488"
"378","8","0.07804878048780488","0.18491223368618517","0.0018491223368618517","0.0007804878048780488"
"379","8","0.07804878048780488","0.18491223368618517","0.0018491223368618517","0.0007804878048780488"
"380","8","0.07804878048780488","0.18357228996382152","0.0018357228996382152","0.0007804878048780488"
"381","8","0.07804878048780488","0.1741926839072759","0.001741926839072759","0.0007804878048780488"
"382","7","0.06829268292682926","0.1741926839072759","0.001741926839072759","0.0006829268292682926"
"383","7","0.06829268292682926","0.17285274018491226","0.0017285274018491224","0.0006829268292682926"
"384","7","0.06829268292682926","0.17285274018491226","0.0017285274018491224","0.0006829268292682926"
"385","7","0.06829268292682926","0.17285274018491226","0.0017285274018491224","0.0006829268292682926"
"386","7","0.06829268292682926","0.17151279646254858","0.0017151279646254857","0.0006829268292682926"
"387","7","0.06829268292682926","0.17151279646254858","0.0017151279646254857","0.0006829268292682926"
"388","7","0.06829268292682926","0.17151279646254858","0.0017151279646254857","0.0006829268292682926"
"389","7","0.06829268292682926","0.17151279646254858","0.0017151279646254857","0.0006829268292682926"
"390","7","0.06829268292682926","0.17151279646254858","0.0017151279646254857","0.0006829268292682926"
"391","7","0.06829268292682926","0.17151279646254858","0.0017151279646254857","0.0006829268292682926"
"392","7","0.06829268292682926","0.17151279646254858","0.0017151279646254857","0.0006829268292682926"
"393","7","0.06829268292682926","0.17151279646254858","0.0017151279646254857","0.0006829268292682926"
"394","7","0.06829268292682926","0.17151279646254858","0.0017151279646254857","0.0006829268292682926"
"395","7","0.06829268292682926","0.17151279646254858","0.0017151279646254857","0.0006829268292682926"
"396","7","0.06829268292682926","0.17151279646254858","0.0017151279646254857","0.0006829268292682926"
"397","7","0.06829268292682926","0.17151279646254858","0.0017151279646254857","0.0006829268292682926"
"398","7","0.06829268292682926","0.17151279646254858","0.0017151279646254857","0.0006829268292682926"
"399","7","0.06829268292682926","0.17151279646254858","0.0017151279646254857","0.0006829268292682926"
"400","7","0.06829268292682926","0.17151279646254858","0.0017151279646254857","0.0006829268292682926"
"401","7","0.06829268292682926","0.17151279646254858","0.0017151279646254857","0.0006829268292682926"
"402","7","0.06829268292682926","0.17017285274018493","0.0017017285274018492","0.0006829268292682926"
"403","7","0.06829268292682926","0.17017285274018493","0.0017017285274018492","0.0006829268292682926"
"404","7","0.06829268292682926","0.17017285274018493","0.0017017285274018492","0.0006829268292682926"
"405","7","0.06829268292682926","0.16883290901782125","0.0016883290901782125","0.0006829268292682926"
"406","7","0.06829268292682926","0.16481307785073027","0.0016481307785073027","0.0006829268292682926"
"407","7","0.06829268292682926","0.16481307785073027","0.0016481307785073027","0.0006829268292682926"
"408","7","0.06829268292682926","0.16481307785073027","0.0016481307785073027","0.0006829268292682926"
"409","7","0.06829268292682926","0.16481307785073027","0.0016481307785073027","0.0006829268292682926"
"410","7","0.06829268292682926","0.16481307785073027","0.0016481307785073027","0.0006829268292682926"
"411","7","0.06829268292682926","0.16481307785073027","0.0016481307785073027","0.0006829268292682926"
"412","7","0.06829268292682926","0.16481307785073027","0.0016481307785073027","0.0006829268292682926"
"413","7","0.06829268292682926","0.16481307785073027","0.0016481307785073027","0.0006829268292682926"
"414","7","0.06829268292682926","0.1634731341283666","0.001634731341283666","0.0006829268292682926"
"415","7","0.06829268292682926","0.1634731341283666","0.001634731341283666","0.0006829268292682926"
"416","7","0.06829268292682926","0.1634731341283666","0.001634731341283666","0.0006829268292682926"
"417","7","0.06829268292682926","0.1634731341283666","0.001634731341283666","0.0006829268292682926"
"418","7","0.06829268292682926","0.1634731341283666","0.001634731341283666","0.0006829268292682926"
"419","7","0.06829268292682926","0.1634731341283666","0.001634731341283666","0.0006829268292682926"
"420","7","0.06829268292682926","0.1634731341283666","0.001634731341283666","0.0006829268292682926"
"421","7","0.06829268292682926","0.1634731341283666","0.001634731341283666","0.0006829268292682926"
"422","6","0.058536585365853655","0.1634731341283666","0.001634731341283666","0.0005853658536585366"
"423","6","0.058536585365853655","0.1634731341283666","0.001634731341283666","0.0005853658536585366"
"424","6","0.058536585365853655","0.1634731341283666","0.001634731341283666","0.0005853658536585366"
"425","6","0.058536585365853655","0.1634731341283666","0.001634731341283666","0.0005853658536585366"
"426","6","0.058536585365853655","0.1634731341283666","0.001634731341283666","0.0005853658536585366"
"427","6","0.058536585365853655","0.16213319040600294","0.0016213319040600295","0.0005853658536585366"
"428","6","0.058536585365853655","0.16213319040600294","0.0016213319040600295","0.0005853658536585366"
"429","6","0.058536585365853655","0.16213319040600294","0.0016213319040600295","0.0005853658536585366"
"430","6","0.058536585365853655","0.16213319040600294","0.0016213319040600295","0.0005853658536585366"
"431","6","0.058536585365853655","0.16213319040600294","0.0016213319040600295","0.0005853658536585366"
"432","6","0.058536585365853655","0.16213319040600294","0.0016213319040600295","0.0005853658536585366"
"433","6","0.058536585365853655","0.16213319040600294","0.0016213319040600295","0.0005853658536585366"
"434","6","0.058536585365853655","0.16213319040600294","0.0016213319040600295","0.0005853658536585366"
"435","6","0.058536585365853655","0.16213319040600294","0.0016213319040600295","0.0005853658536585366"
"436","6","0.058536585365853655","0.16213319040600294","0.0016213319040600295","0.0005853658536585366"
"437","6","0.058536585365853655","0.16213319040600294","0.0016213319040600295","0.0005853658536585366"
"438","6","0.058536585365853655","0.16213319040600294","0.0016213319040600295","0.0005853658536585366"
"439","6","0.058536585365853655","0.16213319040600294","0.0016213319040600295","0.0005853658536585366"
"440","6","0.058536585365853655","0.16213319040600294","0.0016213319040600295","0.0005853658536585366"
"441","6","0.058536585365853655","0.16213319040600294","0.0016213319040600295","0.0005853658536585366"
"442","6","0.058536585365853655","0.16213319040600294","0.0016213319040600295","0.0005853658536585366"
"443","6","0.058536585365853655","0.16213319040600294","0.0016213319040600295","0.0005853658536585366"
"444","6","0.058536585365853655","0.16213319040600294","0.0016213319040600295","0.0005853658536585366"
"445","6","0.058536585365853655","0.16213319040600294","0.0016213319040600295","0.0005853658536585366"
"446","6","0.058536585365853655","0.16213319040600294","0.0016213319040600295","0.0005853658536585366"
"447","6","0.058536585365853655","0.16213319040600294","0.0016213319040600295","0.0005853658536585366"
"448","6","0.058536585365853655","0.16213319040600294","0.0016213319040600295","0.0005853658536585366"
"449","6","0.058536585365853655","0.16213319040600294","0.0016213319040600295","0.0005853658536585366"
"450","5","0.04878048780487805","0.16213319040600294","0.0016213319040600295","0.0004878048780487805"
"451","5","0.04878048780487805","0.16213319040600294","0.0016213319040600295","0.0004878048780487805"
"452","5","0.04878048780487805","0.16213319040600294","0.0016213319040600295","0.0004878048780487805"
"453","5","0.04878048780487805","0.16213319040600294","0.0016213319040600295","0.0004878048780487805"
"454","5","0.04878048780487805","0.16213319040600294","0.0016213319040600295","0.0004878048780487805"
"455","5","0.04878048780487805","0.16213319040600294","0.0016213319040600295","0.0004878048780487805"
"456","5","0.04878048780487805","0.16213319040600294","0.0016213319040600295","0.0004878048780487805"
"457","5","0.04878048780487805","0.16213319040600294","0.0016213319040600295","0.0004878048780487805"
"458","5","0.04878048780487805","0.16213319040600294","0.0016213319040600295","0.0004878048780487805"
"459","5","0.04878048780487805","0.16079324668363928","0.001607932466836393","0.0004878048780487805"
"460","5","0.04878048780487805","0.15945330296127563","0.0015945330296127562","0.0004878048780487805"
"461","5","0.04878048780487805","0.15945330296127563","0.0015945330296127562","0.0004878048780487805"
"462","5","0.04878048780487805","0.15945330296127563","0.0015945330296127562","0.0004878048780487805"
"463","5","0.04878048780487805","0.15811335923891198","0.0015811335923891197","0.0004878048780487805"
"464","5","0.04878048780487805","0.1567734155165483","0.001567734155165483","0.0004878048780487805"
"465","5","0.04878048780487805","0.1567734155165483","0.001567734155165483","0.0004878048780487805"
"466","5","0.04878048780487805","0.1567734155165483","0.001567734155165483","0.0004878048780487805"
"467","5","0.04878048780487805","0.1567734155165483","0.001567734155165483","0.0004878048780487805"
"468","5","0.04878048780487805","0.1567734155165483","0.001567734155165483","0.0004878048780487805"
"469","5","0.04878048780487805","0.1567734155165483","0.001567734155165483","0.0004878048780487805"
"470","5","0.04878048780487805","0.1567734155165483","0.001567734155165483","0.0004878048780487805"
"471","5","0.04878048780487805","0.1567734155165483","0.001567734155165483","0.0004878048780487805"
"472","5","0.04878048780487805","0.1567734155165483","0.001567734155165483","0.0004878048780487805"
"473","5","0.04878048780487805","0.1567734155165483","0.001567734155165483","0.0004878048780487805"
"474","5","0.04878048780487805","0.1567734155165483","0.001567734155165483","0.0004878048780487805"
"475","5","0.04878048780487805","0.15543347179418465","0.0015543347179418465","0.0004878048780487805"
"476","5","0.04878048780487805","0.15409352807182097","0.0015409352807182097","0.0004878048780487805"
"477","5","0.04878048780487805","0.15409352807182097","0.0015409352807182097","0.0004878048780487805"
"478","5","0.04878048780487805","0.15141364062709367","0.0015141364062709367","0.0004878048780487805"
"479","5","0.04878048780487805","0.15141364062709367","0.0015141364062709367","0.0004878048780487805"
"480","5","0.04878048780487805","0.15141364062709367","0.0015141364062709367","0.0004878048780487805"
"481","5","0.04878048780487805","0.15141364062709367","0.0015141364062709367","0.0004878048780487805"
"482","5","0.04878048780487805","0.15141364062709367","0.0015141364062709367","0.0004878048780487805"
"483","5","0.04878048780487805","0.15141364062709367","0.0015141364062709367","0.0004878048780487805"
"484","5","0.04878048780487805","0.15141364062709367","0.0015141364062709367","0.0004878048780487805"
"485","5","0.04878048780487805","0.15141364062709367","0.0015141364062709367","0.0004878048780487805"
"486","5","0.04878048780487805","0.14873375318236634","0.0014873375318236635","0.0004878048780487805"
"487","5","0.04878048780487805","0.14873375318236634","0.0014873375318236635","0.0004878048780487805"
"488","5","0.04878048780487805","0.146053865737639","0.0014605386573763902","0.0004878048780487805"
"489","5","0.04878048780487805","0.146053865737639","0.0014605386573763902","0.0004878048780487805"
"490","5","0.04878048780487805","0.146053865737639","0.0014605386573763902","0.0004878048780487805"
"491","4","0.03902439024390244","0.146053865737639","0.0014605386573763902","0.0003902439024390244"
"492","4","0.03902439024390244","0.146053865737639","0.0014605386573763902","0.0003902439024390244"
"493","4","0.03902439024390244","0.146053865737639","0.0014605386573763902","0.0003902439024390244"
"494","4","0.03902439024390244","0.146053865737639","0.0014605386573763902","0.0003902439024390244"
"495","4","0.03902439024390244","0.146053865737639","0.0014605386573763902","0.0003902439024390244"
"496","4","0.03902439024390244","0.146053865737639","0.0014605386573763902","0.0003902439024390244"
"497","4","0.03902439024390244","0.146053865737639","0.0014605386573763902","0.0003902439024390244"
"498","4","0.03902439024390244","0.146053865737639","0.0014605386573763902","0.0003902439024390244"
"499","4","0.03902439024390244","0.146053865737639","0.0014605386573763902","0.0003902439024390244"
"500","4","0.03902439024390244","0.146053865737639","0.0014605386573763902","0.0003902439024390244"
"501","4","0.03902439024390244","0.146053865737639","0.0014605386573763902","0.0003902439024390244"
"502","4","0.03902439024390244","0.146053865737639","0.0014605386573763902","0.0003902439024390244"
"503","4","0.03902439024390244","0.146053865737639","0.0014605386573763902","0.0003902439024390244"
"504","4","0.03902439024390244","0.146053865737639","0.0014605386573763902","0.0003902439024390244"
"505","4","0.03902439024390244","0.146053865737639","0.0014605386573763902","0.0003902439024390244"
"506","4","0.03902439024390244","0.14471392201527536","0.0014471392201527535","0.0003902439024390244"
"507","4","0.03902439024390244","0.14471392201527536","0.0014471392201527535","0.0003902439024390244"
"508","4","0.03902439024390244","0.14471392201527536","0.0014471392201527535","0.0003902439024390244"
"509","4","0.03902439024390244","0.14471392201527536","0.0014471392201527535","0.0003902439024390244"
"510","4","0.03902439024390244","0.14471392201527536","0.0014471392201527535","0.0003902439024390244"
"511","4","0.03902439024390244","0.1433739782929117","0.001433739782929117","0.0003902439024390244"
"512","4","0.03902439024390244","0.1433739782929117","0.001433739782929117","0.0003902439024390244"
"513","4","0.03902439024390244","0.1433739782929117","0.001433739782929117","0.0003902439024390244"
"514","4","0.03902439024390244","0.1433739782929117","0.001433739782929117","0.0003902439024390244"
"515","4","0.03902439024390244","0.1433739782929117","0.001433739782929117","0.0003902439024390244"
"516","4","0.03902439024390244","0.1433739782929117","0.001433739782929117","0.0003902439024390244"
"517","4","0.03902439024390244","0.14069409084818438","0.0014069409084818438","0.0003902439024390244"
"518","4","0.03902439024390244","0.14069409084818438","0.0014069409084818438","0.0003902439024390244"
"519","4","0.03902439024390244","0.14069409084818438","0.0014069409084818438","0.0003902439024390244"
"520","4","0.03902439024390244","0.14069409084818438","0.0014069409084818438","0.0003902439024390244"
"521","4","0.03902439024390244","0.14069409084818438","0.0014069409084818438","0.0003902439024390244"
"522","4","0.03902439024390244","0.13801420340345705","0.0013801420340345705","0.0003902439024390244"
"523","4","0.03902439024390244","0.13801420340345705","0.0013801420340345705","0.0003902439024390244"
"524","4","0.03902439024390244","0.13801420340345705","0.0013801420340345705","0.0003902439024390244"
"525","4","0.03902439024390244","0.13801420340345705","0.0013801420340345705","0.0003902439024390244"
"526","4","0.03902439024390244","0.13801420340345705","0.0013801420340345705","0.0003902439024390244"
"527","4","0.03902439024390244","0.13801420340345705","0.0013801420340345705","0.0003902439024390244"
"528","4","0.03902439024390244","0.13801420340345705","0.0013801420340345705","0.0003902439024390244"
"529","4","0.03902439024390244","0.13801420340345705","0.0013801420340345705","0.0003902439024390244"
"530","4","0.03902439024390244","0.13801420340345705","0.0013801420340345705","0.0003902439024390244"
"531","4","0.03902439024390244","0.13801420340345705","0.0013801420340345705","0.0003902439024390244"
"532","4","0.03902439024390244","0.1366742596810934","0.001366742596810934","0.0003902439024390244"
"533","4","0.03902439024390244","0.1366742596810934","0.001366742596810934","0.0003902439024390244"
"534","4","0.03902439024390244","0.1366742596810934","0.001366742596810934","0.0003902439024390244"
"535","4","0.03902439024390244","0.1366742596810934","0.001366742596810934","0.0003902439024390244"
"536","4","0.03902439024390244","0.1366742596810934","0.001366742596810934","0.0003902439024390244"
"537","4","0.03902439024390244","0.1366742596810934","0.001366742596810934","0.0003902439024390244"
"538","4","0.03902439024390244","0.1366742596810934","0.001366742596810934","0.0003902439024390244"
"539","4","0.03902439024390244","0.1366742596810934","0.001366742596810934","0.0003902439024390244"
"540","4","0.03902439024390244","0.13533431595872972","0.0013533431595872973","0.0003902439024390244"
"541","4","0.03902439024390244","0.13533431595872972","0.0013533431595872973","0.0003902439024390244"
"542","4","0.03902439024390244","0.13533431595872972","0.0013533431595872973","0.0003902439024390244"
"543","4","0.03902439024390244","0.13533431595872972","0.0013533431595872973","0.0003902439024390244"
"544","4","0.03902439024390244","0.13533431595872972","0.0013533431595872973","0.0003902439024390244"
"545","4","0.03902439024390244","0.13399437223636607","0.0013399437223636608","0.0003902439024390244"
"546","4","0.03902439024390244","0.13399437223636607","0.0013399437223636608","0.0003902439024390244"
"547","4","0.03902439024390244","0.13399437223636607","0.0013399437223636608","0.0003902439024390244"
"548","4","0.03902439024390244","0.13265442851400241","0.001326544285140024","0.0003902439024390244"
"549","4","0.03902439024390244","0.13265442851400241","0.001326544285140024","0.0003902439024390244"
"550","4","0.03902439024390244","0.13265442851400241","0.001326544285140024","0.0003902439024390244"
"551","4","0.03902439024390244","0.13265442851400241","0.001326544285140024","0.0003902439024390244"
"552","4","0.03902439024390244","0.13265442851400241","0.001326544285140024","0.0003902439024390244"
"553","4","0.03902439024390244","0.13265442851400241","0.001326544285140024","0.0003902439024390244"
"554","4","0.03902439024390244","0.13265442851400241","0.001326544285140024","0.0003902439024390244"
"555","4","0.03902439024390244","0.1299745410692751","0.001299745410692751","0.0003902439024390244"
"556","4","0.03902439024390244","0.1299745410692751","0.001299745410692751","0.0003902439024390244"
"557","4","0.03902439024390244","0.1299745410692751","0.001299745410692751","0.0003902439024390244"
"558","4","0.03902439024390244","0.1299745410692751","0.001299745410692751","0.0003902439024390244"
"559","4","0.03902439024390244","0.1299745410692751","0.001299745410692751","0.0003902439024390244"
"560","4","0.03902439024390244","0.1299745410692751","0.001299745410692751","0.0003902439024390244"
"561","4","0.03902439024390244","0.1299745410692751","0.001299745410692751","0.0003902439024390244"
"562","4","0.03902439024390244","0.1299745410692751","0.001299745410692751","0.0003902439024390244"
"563","4","0.03902439024390244","0.1299745410692751","0.001299745410692751","0.0003902439024390244"
"564","4","0.03902439024390244","0.1299745410692751","0.001299745410692751","0.0003902439024390244"
"565","4","0.03902439024390244","0.1299745410692751","0.001299745410692751","0.0003902439024390244"
"566","4","0.03902439024390244","0.1299745410692751","0.001299745410692751","0.0003902439024390244"
"567","4","0.03902439024390244","0.1299745410692751","0.001299745410692751","0.0003902439024390244"
"568","4","0.03902439024390244","0.1299745410692751","0.001299745410692751","0.0003902439024390244"
"569","4","0.03902439024390244","0.1299745410692751","0.001299745410692751","0.0003902439024390244"
"570","4","0.03902439024390244","0.12863459734691143","0.0012863459734691143","0.0003902439024390244"
"571","4","0.03902439024390244","0.12863459734691143","0.0012863459734691143","0.0003902439024390244"
"572","4","0.03902439024390244","0.12863459734691143","0.0012863459734691143","0.0003902439024390244"
"573","4","0.03902439024390244","0.12863459734691143","0.0012863459734691143","0.0003902439024390244"
"574","4","0.03902439024390244","0.12863459734691143","0.0012863459734691143","0.0003902439024390244"
"575","4","0.03902439024390244","0.12863459734691143","0.0012863459734691143","0.0003902439024390244"
"576","4","0.03902439024390244","0.12863459734691143","0.0012863459734691143","0.0003902439024390244"
"577","4","0.03902439024390244","0.12863459734691143","0.0012863459734691143","0.0003902439024390244"
"578","4","0.03902439024390244","0.12863459734691143","0.0012863459734691143","0.0003902439024390244"
"579","4","0.03902439024390244","0.12863459734691143","0.0012863459734691143","0.0003902439024390244"
"580","4","0.03902439024390244","0.12863459734691143","0.0012863459734691143","0.0003902439024390244"
"581","4","0.03902439024390244","0.12729465362454778","0.0012729465362454778","0.0003902439024390244"
"582","4","0.03902439024390244","0.12461476617982045","0.0012461476617982045","0.0003902439024390244"
"583","4","0.03902439024390244","0.12327482245745677","0.0012327482245745678","0.0003902439024390244"
"584","4","0.03902439024390244","0.12327482245745677","0.0012327482245745678","0.0003902439024390244"
"585","4","0.03902439024390244","0.12327482245745677","0.0012327482245745678","0.0003902439024390244"
"586","4","0.03902439024390244","0.12327482245745677","0.0012327482245745678","0.0003902439024390244"
"587","4","0.03902439024390244","0.12327482245745677","0.0012327482245745678","0.0003902439024390244"
"588","4","0.03902439024390244","0.12327482245745677","0.0012327482245745678","0.0003902439024390244"
"589","4","0.03902439024390244","0.12327482245745677","0.0012327482245745678","0.0003902439024390244"
"590","4","0.03902439024390244","0.12327482245745677","0.0012327482245745678","0.0003902439024390244"
"591","4","0.03902439024390244","0.12327482245745677","0.0012327482245745678","0.0003902439024390244"
"592","4","0.03902439024390244","0.12327482245745677","0.0012327482245745678","0.0003902439024390244"
"593","4","0.03902439024390244","0.12327482245745677","0.0012327482245745678","0.0003902439024390244"
"594","4","0.03902439024390244","0.12193487873509312","0.0012193487873509313","0.0003902439024390244"
"595","3","0.029268292682926828","0.12193487873509312","0.0012193487873509313","0.0002926829268292683"
"596","3","0.029268292682926828","0.12193487873509312","0.0012193487873509313","0.0002926829268292683"
"597","3","0.029268292682926828","0.1192549912903658","0.001192549912903658","0.0002926829268292683"
"598","3","0.029268292682926828","0.1192549912903658","0.001192549912903658","0.0002926829268292683"
"599","3","0.029268292682926828","0.1192549912903658","0.001192549912903658","0.0002926829268292683"
"600","3","0.029268292682926828","0.1192549912903658","0.001192549912903658","0.0002926829268292683"
"601","3","0.029268292682926828","0.1192549912903658","0.001192549912903658","0.0002926829268292683"
"602","3","0.029268292682926828","0.1192549912903658","0.001192549912903658","0.0002926829268292683"
"603","3","0.029268292682926828","0.1192549912903658","0.001192549912903658","0.0002926829268292683"
"604","3","0.029268292682926828","0.1192549912903658","0.001192549912903658","0.0002926829268292683"
"605","3","0.029268292682926828","0.1192549912903658","0.001192549912903658","0.0002926829268292683"
"606","3","0.029268292682926828","0.1192549912903658","0.001192549912903658","0.0002926829268292683"
"607","3","0.029268292682926828","0.11657510384563848","0.0011657510384563848","0.0002926829268292683"
"608","3","0.029268292682926828","0.11657510384563848","0.0011657510384563848","0.0002926829268292683"
"609","3","0.029268292682926828","0.11523516012327482","0.0011523516012327483","0.0002926829268292683"
"610","3","0.029268292682926828","0.11523516012327482","0.0011523516012327483","0.0002926829268292683"
"611","3","0.029268292682926828","0.11523516012327482","0.0011523516012327483","0.0002926829268292683"
"612","3","0.029268292682926828","0.11523516012327482","0.0011523516012327483","0.0002926829268292683"
"613","3","0.029268292682926828","0.11523516012327482","0.0011523516012327483","0.0002926829268292683"
"614","3","0.029268292682926828","0.11523516012327482","0.0011523516012327483","0.0002926829268292683"
"615","3","0.029268292682926828","0.11523516012327482","0.0011523516012327483","0.0002926829268292683"
"616","3","0.029268292682926828","0.11523516012327482","0.0011523516012327483","0.0002926829268292683"
"617","3","0.029268292682926828","0.11523516012327482","0.0011523516012327483","0.0002926829268292683"
"618","3","0.029268292682926828","0.11523516012327482","0.0011523516012327483","0.0002926829268292683"
"619","3","0.029268292682926828","0.11523516012327482","0.0011523516012327483","0.0002926829268292683"
"620","3","0.029268292682926828","0.11523516012327482","0.0011523516012327483","0.0002926829268292683"
"621","3","0.029268292682926828","0.11523516012327482","0.0011523516012327483","0.0002926829268292683"
"622","3","0.029268292682926828","0.11523516012327482","0.0011523516012327483","0.0002926829268292683"
"623","3","0.029268292682926828","0.11523516012327482","0.0011523516012327483","0.0002926829268292683"
"624","3","0.029268292682926828","0.11523516012327482","0.0011523516012327483","0.0002926829268292683"
"625","3","0.029268292682926828","0.11523516012327482","0.0011523516012327483","0.0002926829268292683"
"626","3","0.029268292682926828","0.11523516012327482","0.0011523516012327483","0.0002926829268292683"
"627","3","0.029268292682926828","0.11389521640091116","0.0011389521640091116","0.0002926829268292683"
"628","3","0.029268292682926828","0.11255527267854751","0.001125552726785475","0.0002926829268292683"
"629","3","0.029268292682926828","0.11255527267854751","0.001125552726785475","0.0002926829268292683"
"630","3","0.029268292682926828","0.11255527267854751","0.001125552726785475","0.0002926829268292683"
"631","3","0.029268292682926828","0.11255527267854751","0.001125552726785475","0.0002926829268292683"
"632","3","0.029268292682926828","0.11255527267854751","0.001125552726785475","0.0002926829268292683"
"633","3","0.029268292682926828","0.11255527267854751","0.001125552726785475","0.0002926829268292683"
"634","3","0.029268292682926828","0.11255527267854751","0.001125552726785475","0.0002926829268292683"
"635","3","0.029268292682926828","0.11255527267854751","0.001125552726785475","0.0002926829268292683"
"636","3","0.029268292682926828","0.11255527267854751","0.001125552726785475","0.0002926829268292683"
"637","3","0.029268292682926828","0.11255527267854751","0.001125552726785475","0.0002926829268292683"
"638","2","0.01951219512195122","0.11255527267854751","0.001125552726785475","0.0001951219512195122"
"639","2","0.01951219512195122","0.11255527267854751","0.001125552726785475","0.0001951219512195122"
"640","2","0.01951219512195122","0.11255527267854751","0.001125552726785475","0.0001951219512195122"
"641","2","0.01951219512195122","0.11255527267854751","0.001125552726785475","0.0001951219512195122"
"642","2","0.01951219512195122","0.11255527267854751","0.001125552726785475","0.0001951219512195122"
"643","2","0.01951219512195122","0.11255527267854751","0.001125552726785475","0.0001951219512195122"
"644","2","0.01951219512195122","0.11255527267854751","0.001125552726785475","0.0001951219512195122"
"645","2","0.01951219512195122","0.11255527267854751","0.001125552726785475","0.0001951219512195122"
"646","2","0.01951219512195122","0.11255527267854751","0.001125552726785475","0.0001951219512195122"
"647","2","0.01951219512195122","0.11255527267854751","0.001125552726785475","0.0001951219512195122"
"648","2","0.01951219512195122","0.11255527267854751","0.001125552726785475","0.0001951219512195122"
"649","2","0.01951219512195122","0.11255527267854751","0.001125552726785475","0.0001951219512195122"
"650","2","0.01951219512195122","0.11255527267854751","0.001125552726785475","0.0001951219512195122"
"651","2","0.01951219512195122","0.11255527267854751","0.001125552726785475","0.0001951219512195122"
